ISIN,Description,Ccy,Price,Issuer,Industry Sector,Maturity,Coupon,Rating,PD 1YR,Outstanding Amount,Callable,Next Call Date,Seniority,Coupon Frequency,Coupon Type,First Coupon Date,Penultimate Coupon Date,Issue date,Bid Price,Ask Price,Años a maturity,Bid-Ask Spread,Precio_modelo_limpio,Cupon_corrido,Precio_modelo_sucio,Diferencia,Spread_implicito_bps,YTM,Modified_Duration,Convexity
XS1233734562,MLFP 1 ¾ 05/28/27,EUR,99.004,CIE GENERALE DES ESTABLI,"Consumer, Cyclical",2027-05-28,1.75,A,7.14317e-05,300000000,Y,2027-02-28,Sr Unsecured,1,FIXED,28/05/2016,28/05/2026,28/05/2015,98.87,99.137,1.4099931553730323,0.2669999999999959,99.76106946734804,1.0308219178082194,100.79189138515626,0.7570694673480318,54.09791835469289,0.027162367663558378,3.7728075522718747,18.169935440921105
XS1238902057,GE 1 ⅞ 05/28/27,EUR,99.336,GENERAL ELECTRIC CO,Industrial,2027-05-28,1.875,A-,5.11829e-06,466901000,Y,2027-02-28,Sr Unsecured,1,FIXED,28/05/2016,28/05/2026,28/05/2015,99.146,99.525,1.4099931553730323,0.3790000000000049,99.9331354358952,1.1044520547945207,101.03758749068972,0.597135435895197,42.567477044756245,0.02566258054090825,0.9749795098039216,1.9011700890749903
XS1240751229,LLY 2 ⅛ 06/03/30,EUR,97.78732,ELI LILLY & CO,"Consumer, Non-cyclical",2030-06-03,2.125,A+,1.33291e-05,750000000,Y,2030-03-03,Sr Unsecured,1,FIXED,03/06/2016,03/06/2029,02/06/2015,97.579,97.996,4.418891170431212,0.4170000000000016,99.5406194897127,1.2342465753424656,100.77486606505516,1.7532994897127026,41.63499509253674,0.02766109988443304,1.8966851533095566,5.488748898277163
XS1292389415,AAPL 2 09/17/27,EUR,99.44791,APPLE INC,Technology,2027-09-17,2.0,AA+,1.07934e-06,1000000000,N,,Sr Unsecured,1,FIXED,17/09/2016,17/09/2026,17/09/2015,99.33,99.566,1.9603011635865846,0.2360000000000042,100.10782864867222,0.07671232876712329,100.18454097743935,0.6599186486722317,34.03082550888724,0.02580074749829206,0.9748481880509305,1.9006579794923646
XS1311440082,ASSGEN 5 ½ 10/27/47,EUR,105.249,GENERALI,Financial,2047-10-27,5.5,BBB+,6.64834e-07,1250000000,Y,2027-10-27,Subordinated,1,VARIABLE,27/10/2016,29/07/2047,27/10/2015,105.069,105.428,2.0698151950718686,0.35899999999999466,107.1305072746336,5.108219178082192,112.2387264527158,1.8815072746336057,87.84981734888275,0.02242875338321932,0.9780632603406326,1.913215482456296
XS1327028459,MA 2.1 12/01/27,EUR,99.532,MASTERCARD INC,Financial,2027-12-01,2.1,A+,3.29152e-09,800000000,Y,2027-09-01,Sr Unsecured,1,FIXED,01/12/2016,01/12/2026,01/12/2015,99.449,99.615,1.9164955509924708,0.16599999999999682,100.29435672961708,0.17260273972602738,100.46695946934311,0.7623567296170819,40.14841955518509,0.02283109607333257,0.9776785276073618,1.911710606688998
BE6282460615,SYENS 2 ¾ 12/02/27,EUR,100.496,SYENSQO SA,Basic Materials,2027-12-02,2.75,BBB+,0.00023207,500000000,Y,2027-09-02,Sr Unsecured,1,FIXED,02/12/2016,02/12/2026,02/12/2015,100.364,100.629,1.919233401779603,0.26500000000000057,101.50809523083505,0.21849315068493153,101.72658838151999,1.0120952308350581,52.7953306783164,0.02791840949369021,4.590506088967234,26.269714833153806
FR0013073277,LRFP 1 ⅞ 12/16/27,EUR,99.601,LEGRAND SA,Industrial,2027-12-16,1.875,NR,6.83986e-06,355000000,Y,2027-09-16,Sr Unsecured,1,FIXED,16/12/2016,16/12/2026,16/12/2015,99.467,99.736,1.9575633127994525,0.26900000000000546,99.8698564542054,0.07705479452054795,99.94691124872595,0.26885645420540527,13.88125398268131,0.02595051943671423,1.9325109555473008,5.634416046628197
XS1362373224,GS 3 02/12/31,EUR,100.959,GOLDMAN SACHS GROUP INC,Financial,2031-02-12,3.0,A-,0.00026897,1000000000,N,,Sr Unsecured,1,FIXED,12/02/2017,12/02/2030,12/02/2016,100.763,101.156,5.366187542778919,0.3930000000000007,103.48228951338275,1.8986301369863012,105.38091965036905,2.5232895133827498,48.925934132454714,0.025899591861534725,1.9291355873008815,5.621440801885752
XS1375955678,IBM 1 ¾ 03/07/28,EUR,98.37348,IBM CORP,Technology,2028-03-07,1.75,A-,1.97547e-05,500000000,N,,Sr Unsecured,1,FIXED,07/03/2017,07/03/2027,07/03/2016,98.218,98.528,2.431211498973306,0.3100000000000023,99.4300609238096,0.9972602739726029,100.4273211977822,1.056580923809605,44.41933304403258,,,
XS1379122523,AMXLMM 2 ⅛ 03/10/28,EUR,99.105,AMERICA MOVIL SAB DE CV,Communications,2028-03-10,2.125,BBB+,4.0591e-05,596410000,N,,Sr Unsecured,1,FIXED,10/03/2017,10/03/2027,10/03/2016,98.853,99.356,2.439425051334702,0.5030000000000001,100.31004920330706,1.1934931506849316,101.50354235399199,1.2050492033070554,50.20513273537252,0.02209520542617881,0.9783824390243904,1.9144643939826298
XS1378880253,BNP 2 ⅞ 10/01/26,EUR,100.294,BNP PARIBAS,Financial,2026-10-01,2.875,BBB+,0.000632394,750000000,N,,Subordinated,1,FIXED,01/10/2016,01/10/2025,11/03/2016,100.202,100.387,0.999315537303217,0.18500000000000227,100.93609771769488,0.0,100.93609771769488,0.642097717694881,63.8174810017509,0.026004854511840775,1.934750921983415,5.642951051178539
XS1379184473,HSBC 2 ½ 03/15/27,EUR,100.2842,HSBC HOLDINGS PLC,Financial,2027-03-15,2.5,A-,9.28921e-05,759585000,N,,Sr Unsecured,1,FIXED,15/03/2017,15/03/2026,15/03/2016,100.163,100.405,1.4510609171800137,0.24200000000000443,100.81633640957939,1.36986301369863,102.18619942327803,0.5321364095793939,36.56863896988614,0.02251764368412982,0.9779782345828294,1.9128828546354952
XS1382791975,DT 1 ½ 04/03/28,EUR,97.882,DEUTSCHE TELEKOM INT FIN,Communications,2028-04-03,1.5,BBB+,0.021966191,1500000000,N,,Sr Unsecured,1,FIXED,03/04/2017,03/04/2027,23/03/2016,97.683,98.081,2.5051334702258727,0.39799999999999613,98.79431955960435,0.7438356164383562,99.53815517604271,0.9123195596043416,37.397481078166756,0.029702332594483318,1.9242463018411167,5.58867949504494
XS1346228577,AXASA 3 ⅜ 07/06/47,EUR,101.0985,AXA SA,Financial,2047-07-06,3.375,A,6.89119e-06,1500000000,Y,2027-07-06,Subordinated,1,VARIABLE,06/07/2016,08/04/2047,30/03/2016,100.937,101.26,1.7604380561259412,0.3230000000000075,102.46560983447259,0.8044520547945205,103.27006188926711,1.3671098344725863,77.06289805622593,0.02643673329647477,1.9374890879420459,5.65204637556458
FR0013143351,NK 1 ⅞ 03/31/28,EUR,97.9034,IMERYS SA,Industrial,2028-03-31,1.875,BBB-,0.0010981,300000000,Y,2027-12-31,Sr Unsecured,1,FIXED,31/03/2017,31/03/2027,01/04/2016,97.712,98.095,2.2477754962354553,0.38299999999999557,99.78571748606741,1.4075342465753424,101.19325173264275,1.8823174860674072,85.58215620382401,0.026515151515151412,0.9741697416974171,1.8980133712776248
FR0013144003,SANFP 1 ⅛ 04/05/28,EUR,97.07899,SANOFI SA,"Consumer, Non-cyclical",2028-04-05,1.125,AA-,2.18798e-05,700000000,Y,2028-01-05,Sr Unsecured,1,FIXED,05/04/2017,05/04/2027,05/04/2016,96.936,97.222,2.2614647501711156,0.28599999999998715,98.13821969353852,0.8291095890410959,98.96732928257961,1.0592296935385122,48.27149822536749,0.027843785128558795,1.9312637748024002,5.6226774963845605
XS1319820541,FDX 1 ⅝ 01/11/27,EUR,99.0,FEDEX CORP,Industrial,2027-01-11,1.625,BBB,0.000548747,1250000000,Y,2026-10-11,Sr Unsecured,1,FIXED,11/01/2017,11/01/2026,11/04/2016,98.925,99.075,1.0266940451745379,0.15000000000000568,99.70176033254664,1.5804794520547945,101.28223978460143,0.701760332546641,68.75136622790761,0.024573189956314533,1.9422307783048873,5.677379450972632
XS1396285279,EUROGR 1 ½ 04/18/28,EUR,97.53468,EUROGRID GMBH,Utilities,2028-04-18,1.5,NR,0.009725752,750000000,Y,2028-01-18,Sr Unsecured,1,FIXED,18/04/2017,18/04/2027,18/04/2016,97.374,97.696,2.297056810403833,0.32200000000000273,98.93602994007531,1.052054794520548,99.98808473459586,1.4013499400753204,62.620673962464,0.027689010070287796,4.729852396213893,27.35449839427709
XS1397134609,LIN 1 04/20/28,EUR,97.18938,LINDE FINANCE BV,Basic Materials,2028-04-20,1.0,A,0.063121921,750000000,N,,Sr Unsecured,1,FIXED,20/04/2017,20/04/2027,20/04/2016,96.855,97.524,2.5516769336071183,0.6689999999999969,97.532888323577,0.44931506849315067,97.98220339207015,0.343508323576998,13.918598872082827,0.022526240469323996,0.9779700123304563,1.9128506900352658
DE000A180B80,ALVGR 1 ⅜ 04/21/31,EUR,93.574,ALLIANZ FINANCE II B.V.,Financial,2031-04-21,1.375,AA,4.75964e-06,750000000,Y,2031-01-21,Sr Unsecured,1,FIXED,21/04/2017,21/04/2030,21/04/2016,93.303,93.846,5.305954825462012,0.5430000000000064,95.40736350508483,0.953082191780822,96.36044569686565,1.833363505084833,37.65840143007633,0.030186790565495836,0.9706977503090236,1.8845082449099992
XS1400169931,WFC 1 ⅜ 10/26/26,EUR,99.14171,WELLS FARGO & COMPANY,Financial,2026-10-26,1.375,A,0.000286223,2000000000,N,,Sr Unsecured,1,FIXED,26/10/2016,26/10/2025,26/04/2016,99.076,99.207,1.0677618069815196,0.13100000000000023,99.42765589408108,1.2808219178082192,100.70847781188931,0.28594589408108106,26.955570501133575,0.04096356434108722,8.704762761631093,88.9737446167608
XS1401196958,URWFP 1 ⅛ 04/28/27,EUR,98.16181,UNIBAIL-RODAMCO-WESTFLD,Financial,2027-04-28,1.125,NR,0.008889247,500000000,N,,Sr Unsecured,1,FIXED,28/04/2017,28/04/2026,28/04/2016,98.05,98.273,1.571526351813826,0.22299999999999898,98.77087386522014,0.4808219178082192,99.25169578302835,0.6090638652201363,39.423469878300864,0.02212214712114,0.9783566502463056,1.9143634701623442
XS1401197253,URWFP 2 04/28/36,EUR,83.07794,UNIBAIL-RODAMCO-WESTFLD,Financial,2036-04-28,2.0,NR,0.008889247,500000000,N,,Sr Unsecured,1,FIXED,28/04/2017,28/04/2035,28/04/2016,82.75,83.406,10.573579739904176,0.6560000000000059,94.62872477388343,0.8547945205479452,95.48351929443137,11.550784773883436,136.16131686065626,0.027144520403995273,1.9361465047513953,5.644230426262042
XS1402921412,JPM 1 ½ 10/29/26,EUR,99.3032,JPMORGAN CHASE & CO,Financial,2026-10-29,1.5,A+,0.0001373,1500000000,N,,Sr Unsecured,1,FIXED,29/10/2016,29/10/2025,29/04/2016,99.234,99.372,1.0759753593429158,0.13800000000000523,99.55508534058401,1.384931506849315,100.94001684743333,0.25188534058401046,23.52967291298883,0.025695390779182595,1.9329957740039536,5.637235483591083
XS1403015156,UNANA 1 ⅛ 04/29/28,EUR,96.946,UNILEVER FINANCE,"Consumer, Non-cyclical",2028-04-29,1.125,A+,7.01173e-07,700000000,N,,Sr Unsecured,1,FIXED,29/04/2017,29/04/2027,29/04/2016,96.817,97.076,2.5763175906913074,0.25900000000000034,97.81575085502269,0.4777397260273972,98.29349058105008,0.8697508550226871,34.93421341423941,0.029451798097987515,1.9294048658467176,5.60962435070887
XS1403264291,MCD 1 ¾ 05/03/28,EUR,98.422,MCDONALD'S CORP,"Consumer, Cyclical",2028-05-03,1.75,BBB+,4.53177e-07,750000000,N,,Sr Unsecured,1,FIXED,03/05/2017,03/05/2027,03/05/2016,98.303,98.54,2.5872689938398357,0.23700000000000898,99.36423766480718,0.7239726027397262,100.0882102675469,0.9422376648071804,37.279179732524106,0.027736081964390046,1.932647863974009,5.628455265290707
XS1403388694,ENGSM 1 ⅜ 05/05/28,EUR,96.99312,ENAGAS FINANCIACIONES SA,Utilities,2028-05-05,1.375,BBB+,1.61394e-05,750000000,N,,Sr Unsecured,1,FIXED,05/05/2017,05/05/2027,05/05/2016,96.848,97.138,2.5927446954141,0.29000000000000625,98.42429784384464,0.5613013698630137,98.98559921370766,1.4311778438446368,57.03958213741079,0.027406129770405366,1.9344588138381105,5.636705122016834
DE000A169NC2,MBGGR 1 ⅜ 05/11/28,EUR,97.315,MERCEDES-BENZ GROUP AG,"Consumer, Cyclical",2028-05-11,1.375,A,0.001270443,1250000000,N,,Sr Unsecured,1,FIXED,11/05/2017,11/05/2027,11/05/2016,97.124,97.505,2.6091718001368926,0.3810000000000002,98.41162850418354,0.5386986301369863,98.95032713432053,1.096628504183542,43.36721751300152,0.029075842540749058,1.9313005521893165,5.618352523947627
XS1411404426,AZN 1 ¼ 05/12/28,EUR,97.137,ASTRAZENECA PLC,"Consumer, Non-cyclical",2028-05-12,1.25,A+,1.9238e-05,800000000,Y,2028-02-12,Sr Unsecured,1,FIXED,12/05/2017,12/05/2027,12/05/2016,96.984,97.29,2.3655030800821355,0.3060000000000116,98.31825145135933,0.7910958904109588,99.10934734177029,1.18125145135933,51.46849271942121,0.028796318262411382,1.9327815897785043,5.625124096673543
FR0013173432,VIEFP 1 ¼ 05/19/28,EUR,96.82401,VEOLIA ENVIRONNEMENT SA,Utilities,2028-05-19,1.25,NR,0.000200524,800000000,Y,2028-02-19,Sr Unsecured,1,FIXED,19/05/2017,19/05/2027,19/05/2016,96.65,96.998,2.3846680355920604,0.347999999999999,98.30102402018333,0.767123287671233,99.06814730785457,1.4770140201833328,63.9540180625472,0.03334573908685836,8.11664194712122,76.70635092036386
XS1412266816,JNJ 1.15 11/20/28,EUR,96.68462,JOHNSON & JOHNSON,"Consumer, Non-cyclical",2028-11-20,1.15,AAA,8.96047e-08,750000000,Y,2028-08-20,Sr Unsecured,1,FIXED,20/11/2016,20/11/2027,20/05/2016,96.528,96.841,2.8856947296372346,0.3129999999999882,97.57558100620189,0.13232876712328767,97.70790977332517,0.8909610062018913,32.10788337600756,0.027916927631126878,1.9241643555522219,5.594785673602738
XS1412266907,JNJ 1.65 05/20/35,EUR,87.086,JOHNSON & JOHNSON,"Consumer, Non-cyclical",2035-05-20,1.65,AAA,8.96047e-08,1500000000,Y,2035-02-20,Sr Unsecured,1,FIXED,20/05/2017,20/05/2034,20/05/2016,86.827,87.345,9.388090349075975,0.5180000000000007,92.54023265621512,1.008082191780822,93.54831484799594,5.454232656215126,69.56023786595092,0.02722151656987429,1.932442379163065,5.629525577857404
XS1405784015,KHC 2 ¼ 05/25/28,EUR,98.96035,KRAFT HEINZ FOODS CO,"Consumer, Non-cyclical",2028-05-25,2.25,BBB,0.058568923,1250000000,Y,2028-02-25,Sr Unsecured,1,FIXED,25/05/2017,25/05/2027,25/05/2016,98.796,99.125,2.401095140314853,0.3289999999999935,100.60872095140074,1.3438356164383563,101.9525565678391,1.6483709514007359,69.74547028109453,0.027051502285361063,1.9304215316799982,5.622273176939463
XS1419646317,BNP 1 ½ 05/25/28,EUR,97.652,BNP PARIBAS,Financial,2028-05-25,1.5,A+,0.000632394,1000000000,N,,Sr Preferred,1,FIXED,25/05/2017,25/05/2027,25/05/2016,97.508,97.795,2.647501711156742,0.28700000000000614,98.70111306182088,0.5301369863013699,99.23125004812225,1.0491130618208757,40.80771585024262,0.024988356601599593,1.9297221547570047,5.627036546049755
XS1415535696,CCEP 1 ¾ 05/26/28,EUR,98.16451,COCA-COLA EUROPACIFIC,"Consumer, Non-cyclical",2028-05-26,1.75,BBB+,5.8577e-06,500000000,Y,2028-02-26,Sr Unsecured,1,FIXED,26/05/2017,26/05/2027,26/05/2016,98.037,98.292,2.403832991101985,0.25499999999999545,99.44632850191782,1.0404109589041097,100.48673946082192,1.2818185019178117,54.543675490577385,0.029404484038436585,1.9091049088798187,5.530915048167732
XS1420338102,HOLNSW 2 ¼ 05/26/28,EUR,99.52038,HOLCIM FINANCE LUX SA,Industrial,2028-05-26,2.25,BBB+,1.36262e-05,1150000000,Y,2028-02-26,Sr Unsecured,1,FIXED,26/05/2017,26/05/2027,26/05/2016,99.364,99.677,2.403832991101985,0.3130000000000024,100.60884328179668,1.3376712328767124,101.9465145146734,1.0884632817966775,45.87357281635082,0.032181843684741515,4.696059740743385,27.015498244806505
FR0013179314,SCOR 3 ⅝ 05/27/48,EUR,101.311,SCOR SE,Financial,2048-05-27,3.625,BBB+,4.3925e-05,500000000,Y,2028-05-27,Subordinated,1,VARIABLE,27/05/2017,27/05/2047,27/05/2016,101.06,101.563,2.652977412731006,0.5030000000000001,104.13146646819423,1.2613013698630136,105.39276783805725,2.820466468194226,106.27268095584603,0.02293750089241744,1.9257617251983006,5.6190072556986115
XS1421915049,MMM 1 ½ 06/02/31,EUR,92.18,3M COMPANY,Industrial,2031-06-02,1.5,BBB+,1.50941e-05,500000000,Y,2031-03-02,Sr Unsecured,1,FIXED,02/06/2017,02/06/2030,31/05/2016,91.969,92.391,5.415468856947296,0.42200000000001125,95.90868876036998,0.8753424657534248,96.7840312261234,3.7286887603699768,75.67455778965575,0.021633352949519527,1.9122395855400496,5.570793913330788
XS1428953407,HSBC 3 ⅛ 06/07/28,EUR,101.607,HSBC HOLDINGS PLC,Financial,2028-06-07,3.125,BBB+,9.28921e-05,1000000000,N,,Subordinated,1,FIXED,07/06/2017,07/06/2027,07/06/2016,101.404,101.809,2.6830937713894594,0.40500000000000114,102.87942072085858,0.9931506849315069,103.87257140579008,1.2724207208585767,47.48022328039639,0.024942508001651077,1.9391375481530146,5.663948158588031
XS1428773763,ASSGEN 5 06/08/48,EUR,105.4944,GENERALI,Financial,2048-06-08,5.0,BBB+,6.64834e-07,850000000,Y,2028-06-08,Subordinated,1,VARIABLE,08/06/2017,08/03/2048,08/06/2016,105.316,105.672,2.6858316221765914,0.35599999999999454,107.73450801748712,1.5753424657534245,109.30985048324054,2.240108017487117,81.13663851121439,0.031041597694883516,1.9311887314407539,5.6108007607238015
FR0013182847,AIFP 1 ¼ 06/13/28,EUR,97.6016,AIR LIQUIDE FINANCE,Basic Materials,2028-06-13,1.25,A,0.010105715,1000000000,Y,2028-03-13,Sr Unsecured,1,FIXED,13/06/2017,13/06/2027,13/06/2016,97.408,97.795,2.4476386036960984,0.38700000000000045,98.24125032277581,0.6917808219178081,98.93303114469362,0.6396503227758075,26.89453109491649,0.032816684853773904,4.683807508961559,26.910128558958732
XS1446746189,PEP 0 ⅞ 07/18/28,EUR,95.741,PEPSICO INC,"Consumer, Non-cyclical",2028-07-18,0.875,A+,2.5576e-06,750000000,Y,2028-04-18,Sr Unsecured,1,FIXED,18/07/2017,18/07/2027,18/07/2016,95.596,95.886,2.546201232032854,0.28999999999999204,97.23199022002544,0.3979452054794521,97.6299354255049,1.490990220025438,61.03805375335869,0.028572208365917454,0.9722214851485149,1.890429232368768
XS1463101680,VOD 1.6 07/29/31,EUR,92.36,VODAFONE GROUP PLC,Communications,2031-07-29,1.6,BBB,0.000445526,860001000,N,,Sr Unsecured,1,FIXED,29/07/2017,29/07/2030,29/07/2016,92.149,92.572,5.823408624229979,0.4230000000000018,96.01467022126603,0.2805479452054795,96.29521816647151,3.6546702212660307,69.26741536048107,0.025309347612458195,0.9753154034229828,1.9024802723082717
XS1463043973,WFC 1 02/02/27,EUR,98.19437,WELLS FARGO & COMPANY,Financial,2027-02-02,1.0,A,0.000286223,2000000000,N,,Sr Unsecured,1,FIXED,02/02/2017,02/02/2026,02/08/2016,98.132,98.257,1.3388090349075976,0.125,98.79203393641498,0.6602739726027397,99.45230790901772,0.5976639364149747,45.33064751223209,0.036413190865445186,9.11686196151995,94.96827659495652
XS1470601656,BNP 2 ¼ 01/11/27,EUR,99.726,BNP PARIBAS,Financial,2027-01-11,2.25,BBB+,0.000632394,1020000000,N,,Subordinated,1,FIXED,11/01/2017,11/01/2026,11/08/2016,99.655,99.797,1.2785763175906912,0.1419999999999959,100.40826689800267,1.621232876712329,102.02949977471499,0.6822668980026663,53.356798021600454,0.032911635840429755,1.9288866874328232,5.595127884839728
XS1485643610,KO 1.1 09/02/36,EUR,79.0146,COCA-COLA CO/THE,"Consumer, Non-cyclical",2036-09-02,1.1,A+,6.77015e-08,500000000,N,,Sr Unsecured,1,FIXED,02/09/2017,02/09/2035,02/09/2016,78.724,79.306,10.921286789869953,0.5819999999999936,85.76672713182134,0.08739726027397261,85.85412439209531,6.752127131821339,79.79714546751985,0.03419591609115635,1.9264822628891694,5.581205072379225
DE000A185QB3,EVKGR 0 ¾ 09/07/28,EUR,95.158,EVONIK INDUSTRIES AG,Basic Materials,2028-09-07,0.75,BBB,0.000434528,500000000,Y,2028-06-07,Sr Unsecured,1,FIXED,07/09/2017,07/09/2027,07/09/2016,94.946,95.369,2.6830937713894594,0.4230000000000018,96.73882775926619,0.23835616438356166,96.97718392364975,1.5808277592661852,61.74018616474345,0.03231909873608517,1.9263869143743089,5.587576763964027
FR0013201134,DGFP 0 ¾ 09/09/28,EUR,94.92271,COFIROUTE SA,"Consumer, Non-cyclical",2028-09-09,0.75,NR,0.006323982,650000000,N,,Sr Unsecured,1,FIXED,09/09/2017,09/09/2027,09/09/2016,94.808,95.037,2.940451745379877,0.2289999999999992,96.39132248074662,0.045205479452054796,96.43652796019867,1.4686124807466285,52.56263562759937,0.030351342723718713,1.9277088881546105,5.599788987630724
XS1485533431,KPN 1 ⅛ 09/11/28,EUR,95.982,KONINKLIJKE KPN NV,Communications,2028-09-11,1.125,BBB,1.5647e-06,625000000,Y,2028-06-11,Sr Unsecured,1,FIXED,11/09/2017,11/09/2027,09/09/2016,95.821,96.142,2.6940451745379876,0.32099999999999795,97.69741503702012,0.3452054794520548,98.04262051647217,1.7154150370201222,66.31191535035862,0.026484316749568564,0.9741990049751243,1.8981274025890444
XS1405775534,TMO 1 ⅜ 09/12/28,EUR,96.825,THERMO FISHER SCIENTIFIC,"Consumer, Non-cyclical",2028-09-12,1.375,A-,3.83619e-05,600000000,Y,2028-06-12,Sr Unsecured,1,FIXED,12/09/2017,12/09/2027,12/09/2016,96.684,96.965,2.6967830253251197,0.2810000000000059,98.34427372863902,0.41815068493150687,98.76242441357053,1.5192737286390212,58.33756124837032,0.02891958834040391,1.9282895670721878,5.607213468298601
FR0013201639,SANFP 0 ½ 01/13/27,EUR,97.907,SANOFI SA,"Consumer, Non-cyclical",2027-01-13,0.5,AA-,2.18798e-05,1150000000,Y,2026-10-13,Sr Unsecured,1,FIXED,13/01/2017,13/01/2026,13/09/2016,97.83,97.984,1.0321697467488022,0.15399999999999636,98.56073608538783,0.48356164383561645,99.04429772922344,0.653736085387834,64.4310250973675,0.0318642497780651,1.9320678283196449,5.611234094613732
XS1485603747,APTV 1.6 09/15/28,EUR,97.524,APTIV SWISS HOLDINGS LTD,"Consumer, Cyclical",2028-09-15,1.6,BBB,0.000258509,500000000,Y,2028-06-15,Sr Unsecured,1,FIXED,15/09/2017,15/09/2027,15/09/2016,97.378,97.67,2.704996577686516,0.2920000000000016,98.92436205622325,0.4734246575342466,99.3977867137575,1.4003620562232442,53.35653541978325,0.023734910136930257,1.9102963712079597,5.555690910605285
XS1492825481,NOVNVX 0 ⅝ 09/20/28,EUR,95.112,NOVARTIS FINANCE SA,"Consumer, Non-cyclical",2028-09-20,0.625,AA-,1.31566e-06,500000000,N,,Sr Unsecured,1,FIXED,20/09/2017,20/09/2027,20/09/2016,94.92,95.304,2.97056810403833,0.38400000000000034,95.99379814667067,0.018835616438356163,96.01263376310902,0.8817981466706755,31.23993872511303,0.03433450122351267,4.708614695535632,27.075433963561093
